run_id,model,condition,task,task_complexity,rep,duration_ms,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_cost_usd,extraction_ok,extraction_error,structure_valid,structure_errors,rule_1_naming_pass,rule_1_naming_detail,rule_2_var_description_pass,rule_2_var_description_detail,rule_3_var_type_pass,rule_3_var_type_detail,rule_4_outputs_pass,rule_4_outputs_detail,rule_5_tags_pass,rule_5_tags_detail,rule_6_lifecycle_pass,rule_6_lifecycle_detail,rule_7_var_separation_pass,rule_7_var_separation_detail,rule_8_file_structure_pass,rule_8_file_structure_detail,rule_9_no_hardcoded_ids_pass,rule_9_no_hardcoded_ids_detail,rule_10_provider_pinned_pass,rule_10_provider_pinned_detail,rule_11_backend_pass,rule_11_backend_detail,rule_12_sensitive_pass,rule_12_sensitive_detail,rule_13_data_sources_pass,rule_13_data_sources_detail,rule_14_locals_pass,rule_14_locals_detail,auto_score,scored_rules,needs_manual_review,outcome_resources_present_pass,outcome_resources_present_detail,outcome_resource_coverage_pass,outcome_resource_coverage_detail,outcome_score
zai-coding-plan-glm-4.7-flash_markdown_task2_rep2,zai-coding-plan/glm-4.7-flash,markdown,2,medium,2,35053,10187,1944,8728,0,0,True,,True,,True,all 16 resource names are descriptive snake_case,True,all 12 variables have descriptions,True,all 12 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,"file structure mentioned: ['main.tf', 'variables.tf', 'outputs.tf']",False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_ami.amazon_linux_2023', 'aws_availability_zones.available']",True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-4.7-flash_markdown_task2_rep3,zai-coding-plan/glm-4.7-flash,markdown,2,medium,3,272859,9844,2132,9071,0,0,True,,True,,True,all 15 resource names are descriptive snake_case,True,all 8 variables have descriptions,True,all 8 variables have type constraints,True,"6 outputs defined: ['vpc_id', 'public_subnet_ids', 'private_subnet_ids', 'nat_gateway_id', 'ec2_public_ip', 'web_server_instance_id']",True,all 10 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,1 data sources: ['aws_ami.amazon_linux_2023'],True,locals block present,12,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-4.7-flash_markdown_task2_rep4,zai-coding-plan/glm-4.7-flash,markdown,2,medium,4,100099,18439,2050,477,0,0,True,,True,,False,aws_internet_gateway.igw: too generic/short,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_ami.amazon_linux', 'aws_availability_zones.available']",True,locals block present,11,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-4.7-flash_markdown_task2_rep5,zai-coding-plan/glm-4.7-flash,markdown,2,medium,5,35489,18434,1955,478,0,0,True,,True,,False,aws_internet_gateway.igw: too generic/short; aws_eip.nat: too generic/short; aws_nat_gateway.nat: too generic/short,True,all 5 variables have descriptions,True,all 5 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 10 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),True,"2 data sources: ['aws_ami.amazon_linux', 'aws_availability_zones.available']",True,locals block present,10,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
zai-coding-plan-glm-4.7-flash_markdown_task3_rep1,zai-coding-plan/glm-4.7-flash,markdown,3,complex,1,221446,10333,2730,8579,0,0,True,,True,,True,all 20 resource names are descriptive snake_case,True,all 14 variables have descriptions,True,all 14 variables have type constraints,True,"5 outputs defined: ['alb_dns_name', 'ecs_service_name', 'ecs_service_arn', 'database_endpoint', 'database_credentials_secret_arn']",True,all 11 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,"sensitive vars: ['database_password'], outputs: ['database_credentials_secret_arn']",False,task requires data sources but none defined,True,locals block present,10,13,True,False,missing 1/11 resources: ['aws_security_group'],True,10/11 resources (91%),1
zai-coding-plan-glm-4.7-flash_markdown_task3_rep2,zai-coding-plan/glm-4.7-flash,markdown,3,complex,2,2349,,,,,,False,could not extract Terraform HCL from output,False,could not extract Terraform HCL from output,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0,0,False,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0
zai-coding-plan-glm-4.7-flash_markdown_task3_rep3,zai-coding-plan/glm-4.7-flash,markdown,3,complex,3,783,,,,,,False,could not extract Terraform HCL from output,False,could not extract Terraform HCL from output,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0,0,False,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0
zai-coding-plan-glm-4.7-flash_markdown_task3_rep4,zai-coding-plan/glm-4.7-flash,markdown,3,complex,4,783,,,,,,False,could not extract Terraform HCL from output,False,could not extract Terraform HCL from output,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0,0,False,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0
zai-coding-plan-glm-4.7-flash_markdown_task3_rep5,zai-coding-plan/glm-4.7-flash,markdown,3,complex,5,1326163,10496,4100,8417,0,0,True,,True,,False,aws_db_instance.rds: too generic/short,True,all 20 variables have descriptions,True,all 20 variables have type constraints,True,"5 outputs defined: ['alb_dns_name', 'ecs_service_name', 'ecs_service_arn', 'rds_instance_endpoint', 'task_definition_arn']",False,"missing tags on: ['aws_iam_role.ecs_task_execution_role', 'aws_iam_role.ecs_task_role', 'aws_secretsmanager_secret.db_credentials']",True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,True,backend configured: s3,True,"sensitive vars: ['db_password'], outputs: ['rds_instance_endpoint']",True,"3 data sources: ['aws_caller_identity.current', 'aws_ami.amazon_linux', 'aws_region.current']",True,locals block present,10,13,True,True,all 11 expected resources present,True,11/11 resources (100%),2
zai-coding-plan-glm-4.7-flash_none_task1_rep1,zai-coding-plan/glm-4.7-flash,none,1,simple,1,114465,7918,553,8417,0,0,True,,True,,True,all 6 resource names are descriptive snake_case,True,all 1 variables have descriptions,True,all 1 variables have type constraints,False,no outputs defined,False,missing tags on: ['aws_s3_bucket.this'],True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),False,no locals block defined,9,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-4.7-flash_none_task1_rep2,zai-coding-plan/glm-4.7-flash,none,1,simple,2,157758,7919,704,8417,0,0,True,,True,,True,all 6 resource names are descriptive snake_case,False,no variables defined,False,no variables defined,False,no outputs defined,False,missing tags on: ['aws_s3_bucket.main'],True,needs_review,True,needs_review (no variable blocks found),True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),False,no locals block defined,7,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-4.7-flash_none_task1_rep3,zai-coding-plan/glm-4.7-flash,none,1,simple,3,293821,15857,1013,478,0,0,True,,True,,True,all 6 resource names are descriptive snake_case,True,all 3 variables have descriptions,True,all 3 variables have type constraints,False,no outputs defined,False,missing tags on: ['aws_s3_bucket.this'],True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),False,no locals block defined,9,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-4.7-flash_none_task1_rep4,zai-coding-plan/glm-4.7-flash,none,1,simple,4,194294,16294,596,43,0,0,True,,True,,True,all 6 resource names are descriptive snake_case,False,"missing description: ['environment', 'project']",True,all 3 variables have type constraints,False,no outputs defined,False,missing tags on: ['aws_s3_bucket.bucket'],True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),False,no locals block defined,8,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-4.7-flash_none_task1_rep5,zai-coding-plan/glm-4.7-flash,none,1,simple,5,31472,7918,588,8417,0,0,True,,True,,True,all 7 resource names are descriptive snake_case,True,all 3 variables have descriptions,True,all 3 variables have type constraints,False,no outputs defined,False,missing tags on: ['aws_s3_bucket.this'],True,needs_review,True,variables appear grouped,True,needs_review (single file output),True,no hardcoded IDs found,False,no required_providers block found,False,no backend configuration found,True,n/a (task does not require sensitive values),True,n/a (task does not require data sources),False,no locals block defined,8,13,True,True,all 5 expected resources present,True,5/5 resources (100%),2
zai-coding-plan-glm-4.7-flash_none_task2_rep1,zai-coding-plan/glm-4.7-flash,none,2,medium,1,2996974,,,,,,False,could not extract Terraform HCL from output,False,could not extract Terraform HCL from output,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0,0,False,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0
zai-coding-plan-glm-4.7-flash_none_task2_rep2,zai-coding-plan/glm-4.7-flash,none,2,medium,2,161128,15983,2148,477,0,0,False,could not extract Terraform HCL from output,False,could not extract Terraform HCL from output,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0,0,False,False,no Terraform HCL extracted,False,no Terraform HCL extracted,0
zai-coding-plan-glm-4.7-flash_none_task2_rep3,zai-coding-plan/glm-4.7-flash,none,2,medium,3,110210,8045,563,8417,0,0,True,,True,,False,aws_internet_gateway.igw: too generic/short; aws_nat_gateway.nat: too generic/short; aws_security_group.web: too generic/short; aws_instance.web: too generic/short,True,all 6 variables have descriptions,True,all 6 variables have type constraints,True,"3 outputs defined: ['vpc_id', 'public_subnet_ids', 'ec2_public_ip']",True,all 12 taggable resources have tags,True,needs_review,True,variables appear grouped,True,needs_review (single file output),False,hardcoded region string in resource block,True,provider version pinned: ~> 5.0,False,no backend configuration found,True,n/a (task does not require sensitive values),True,1 data sources: ['aws_ami.amazon_linux_2023'],False,no locals block defined,9,13,True,True,all 8 expected resources present,True,8/8 resources (100%),2
